entity_type,name,freq
技术方法,自动分析与标记,2
技术方法,时空关联性识别,2
技术方法,统一的伪影去除框架,2
技术方法,第一清理框架,2
技术方法,第二清理框架,2
技术方法,h∞方法,2
技术方法,h∞适配规则的滤波,2
技术方法,导联线穿线,2
技术方法,弹性头套固定,2
技术方法,ssvep,2
技术方法,过滤单元除去噪声成分,2
技术方法,放大单元放大信号,2
技术方法,数字转换单元转换模拟信号为数字信号,2
技术方法,算术操作单元除去振动噪声成分,2
技术方法,信号放大和滤波,2
技术方法,数据记录到存储卡,2
技术方法,双向通信,2
技术方法,ssvep脑电信号采集,2
技术方法,提取时域特征,2
技术方法,分频处理,2
技术方法,生成动力学特征,2
技术方法,生成初始能量特征,2
技术方法,划分n个子能量特征,2
技术方法,剔除异常子能量特征,2
技术方法,确定注意力水平,2
技术方法,脑电信号分类器,2
技术方法,第一反馈环路放大eeg信号,2
技术方法,第二反馈环路放大输入阻抗,2
技术方法,发送时钟信号,2
技术方法,获取用户的基础属性信息和第一用户行为信息,2
技术方法,根据第一用户行为信息进行数据分析获得目标行为特征,2
技术方法,神经成像,2
技术方法,暴露于刺激,2
技术方法,测量脑反应,2
技术方法,eeg信号中介,2
技术方法,基于任务的信息传播,2
技术方法,eeg数据传播,2
技术方法,确定第一子集时段,2
技术方法,确定与获取fmri数据相关联的动作,2
技术方法,检测诱发电位,2
技术方法,实施人工智能,2
技术方法,从差异观察中学习,2
技术方法,eeg信号调解,2
技术方法,量化情感相关测量,2
技术方法,比较基线数据,2
技术方法,接收与图像序列显示时间同步的用户eeg信号,2
技术方法,量化影响相关的度量,2
技术方法,同步脑电(eeg)的装置,2
技术方法,使eeg与振荡的电光相关事件和运动行为模拟同步的方法,2
技术方法,同步检测/分类,2
技术方法,同步检测,2
技术方法,测量生物反应,2
技术方法,干的结构化,2
技术方法,超薄金属基材与细直径施加与金属镀,2
技术方法,导电双双面粘合带,2
技术方法,可拆卸地由夹具保持,2
技术方法,外螺纹,2
技术方法,刷状形状,2
技术方法,销从主体突出,2
技术方法,旋转封闭件,2
技术方法,捕获脑电图信号,2
技术方法,将编码音频文件分离成第一和第二声道,2
技术方法,读取第一通道中的触发数据并产生触发信号,2
技术方法,读取第二声道中的刺激数据并产生听觉信号,2
技术方法,同步传输触发信号和听觉信号,2
技术方法,渲染模拟环境,2
技术方法,将脑电波图像与关联脑电波图像进行对比,2
技术方法,使用神经信号解码确定如何更新虚拟环境,2
技术方法,感觉刺激的选择和输出,2
技术方法,生理响应信号的识别,2
技术方法,生理响应模型的生成或训练,2
技术方法,捕捉用户的脑电信号,2
技术方法,实时获取用户的脑电波数据,2
技术方法,神经反馈自适应网络分析,2
技术方法,脑电共振动态调整,2
技术方法,监测和映射神经活动,2
技术方法,形成高维向量,2
技术方法,接收大脑活动数据,2
技术方法,分析生物反馈数据,2
技术方法,操作生物反馈数据,2
技术方法,生成电信号,2
技术方法,基于生物信号数据和预定值确定反馈,2
技术方法,将反馈传送到vr设备并作为vr内容显示,2
技术方法,生成具有特征调制的至少一个视觉刺激,2
技术方法,通过显示器的图形用户界面(gui)显示视觉刺激,2
技术方法,检测脑电响应,2
技术方法,分析反应以揭示事件相关脑电位,2
技术方法,干电极定位,2
技术方法,弹簧加载电极,2
技术方法,无线发射放大信号,2
技术方法,比较,2
技术方法,采集用户的生理数据,2
技术方法,分析关系并识别特征,2
技术方法,诱发和诱发的eeg振荡(ero)测量,2
技术方法,心率监测,2
技术方法,心率变异性(hrv)分析,2
技术方法,心电图(ekg)分析,2
技术方法,光电容积描记术(ppg)分析,2
技术方法,将给定的测试刺激的三维图与中性和主观显著性刺激的参考三维图进行比较,2
技术方法,从ppg数据推断,2
技术方法,从imu数据确定,2
技术方法,检测脑波信号,2
技术方法,形成反馈环路,2
技术方法,逐步调整刺激,2
技术方法,快速解码脑活动,2
技术方法,分析测量的用户脑波,2
技术方法,根据脑波的种类和形状确定用户的脑活动状态,2
技术方法,提供覆盖一个或更多个对象的视觉刺激,2
技术方法,测量对用户所观看的对象的神经响应,2
技术方法,基于脑活动数据修改电子游戏的属性,2
技术方法,基于交互确定触觉效果,2
技术方法,气囊充气或排气调节高度,2
技术方法,连续调节探针深度,2
技术方法,对气囊进行充气或排气,2
技术方法,连续调节气囊的高度,2
技术方法,连续调节探针的深度,2
技术方法,考虑生物测定数据,2
技术方法,收集生物测定数据,2
技术方法,受试者注视追踪,2
技术方法,提供刺激以引出eeg信号,2
技术方法,接收和记录eeg信号,2
技术方法,无线通信传输eeg信号,2
技术方法,处理记录的eeg信号,2
技术方法,发送反馈信号,2
技术方法,集成和同步多个信号,2
技术方法,将eeg响应转换成eeg信号的图形表示,2
技术方法,将合成信号发送到目的地vcr和/或目的地监视器,2
技术方法,根据国际10/20系统定位,2
技术方法,弹性可拉伸帽部分偏压电极,2
技术方法,利用生成式人工智能生成图像内容,2
技术方法,调制分配给提示中的每个参数的权重,2
技术方法,将记录的eeg信号转换为3d地图,2
技术方法,将测试刺激的给定3d地图与中性和主观显著刺激的参考3d地图进行比较,2
技术方法,脑波诊断程序,2
技术方法,分析神经活动数据,2
技术方法,发送激活信号,2
技术方法,脑电分析和事件相关电位(erp)分析,2
技术方法,多通道脑电信号检测,2
技术方法,通过导电凝胶获取生物信号,2
技术方法,适配神经信号模型加权和显示对象显示调制,2
技术方法,提供视觉刺激以覆盖一个或多个对象,2
技术方法,测量对所看到的对象的神经响应,2
技术方法,将权重应用于对用户的神经响应的结果模型,2
技术方法,神经信号模型加权和显示对象显示调制,2
技术方法,测量电生理活动,2
技术方法,分析患者eeg信号,2
技术方法,比较归一化eeg模式,2
技术方法,使用概念知觉和情绪思维的模型来解释信号,2
技术方法,将信号与来自规范人群的规范eeg信号进行比较,2
技术方法,带通滤波器分离频带,2
技术方法,积分器和检测器计算频率分量功率,2
技术方法,采样-存储装置存储刺激前后功率值,2
技术方法,比较器确定频带变化,2
技术方法,时钟加法器相加比较器信号,2
技术方法,检测用户脑电图信号中响应于刺激信号而诱发的电位,2
技术方法,获取响应于连续发出的各刺激信号的脑电图信号,2
技术方法,获取响应于连续发出的各刺激信号的磁共振信号,2
技术方法,"通过从对相同刺激信号响应的磁共振信号差异的观察中学习,利用人工智能区分所获取的脑电图信号",2
技术方法,利用人工智能基于当前脑电图信号识别当前刺激信号,2
技术方法,线性致动器膨胀收缩调节帽尺寸,2
技术方法,线性致动器膨胀收缩移动eeg电极,2
技术方法,基于检测到的异常脑活动生成神经反馈信号,2
技术方法,评估用户的脑活动,2
技术方法,神经-行为特征提取,2
技术方法,数字孪生动态建模,2
技术方法,采集诱发脑电信号数据,2
技术方法,将采集的诱发脑电信号数据与预先设定的诱发脑电信号数据比对,2
技术方法,虚拟现实脑电交互方法,2
技术方法,机载处理,2
技术方法,结合脑电波数据,2
技术方法,结合游戏元素,2
技术方法,收集和传输数据,2
技术方法,比较第一评估和第二评估,2
技术方法,记录一致性,2
技术方法,包装系统包括井和电解液,2
技术方法,测量电阻,2
技术方法,为每个电极单元分配单独识别号(id),2
技术方法,管理电源,2
技术方法,传感器数据接收,2
技术方法,弹性头带固定,2
技术方法,无线发射器显示电极阻抗指示器,2
技术方法,导电线程建立电通信,2
技术方法,简化用户界面,2
技术方法,eeg信号获取,2
技术方法,外部可渗透膜与头皮接触,2
技术方法,电极体内部空间填充电解质溶液,2
技术方法,电导体传感器测量离子电流,2
技术方法,脑电图信号比较,2
技术方法,接收并处理信号,2
技术方法,测量皮肤电极阻抗,2
技术方法,生成eeg信号,2
技术方法,可检索地存储eeg信号,2
技术方法,获取脑活动数据,2
技术方法,转换为预测响应值,2
技术方法,使用解码分布进行解码,2
技术方法,确定概率,2
技术方法,重建刺激,2
技术方法,拉胀织物,2
技术方法,印刷嵌入电线,2
技术方法,获取神经元振荡信号数据,2
技术方法,按时间片分配,2
技术方法,获取幅度值和变化值,2
技术方法,确定相关性值,2
技术方法,测量用户对观看对象的神经响应,2
技术方法,对神经响应结果模型应用权重,2
技术方法,比较神经响应数据,2
技术方法,传输脑电图数据,2
技术方法,收集和传递数据,2
技术方法,接收测量信号并控制发射与预定义慢脑波时间模式同步的声信号,2
技术方法,板载处理,2
技术方法,耳-eeg数据测量,2
技术方法,头皮-eeg数据测量,2
技术方法,实时处理eeg信号,2
技术方法,选择动作,2
技术方法,生成输出,2
技术方法,自适应模型处理,2
技术方法,减去估计的刺激干扰,2
技术方法,自回归模型处理,2
技术方法,刺激,2
技术方法,夹带,2
技术方法,pbm光被脉冲化以通过夹带刺激目标脑电波频率的增加,2
技术方法,pbm刺激与eeg传感器和神经反馈相结合,2
技术方法,捕获eeg信号并数字化,2
技术方法,测量电阻抗,2
技术方法,监测脑电响应,2
技术方法,识别感应响应,2
技术方法,基于诱导响应决定电极上接收的脑电响应,2
技术方法,提供音频、视频、光刺激,2
技术方法,使用生物信号控制设置,2
技术方法,信号处理器将eeg转换成电气信号,2
技术方法,转换成音乐通过合成仪,2
技术方法,声学的时间延迟后反馈,2
技术方法,计算以转换该相该反馈在顺序,2
技术方法,"力矩-通过力矩,该eeg的轮廓在实时时间",2
技术方法,提取eog信号,2
技术方法,个性化,2
技术方法,优化abm治疗,2
技术方法,参照基准信号产生同步数据,2
技术方法,处理同步数据以随后使eeg输出的回放与辅助输出同步,2
技术方法,补偿因子考虑传输延迟,2
技术方法,接受生理传感器信号,2
技术方法,特征匹配,2
技术方法,训练模式,2
技术方法,应用模式,2
技术方法,视觉刺激训练,2
技术方法,模型分析,2
技术方法,转换成数字数据,2
技术方法,与正常组的数据进行比较分析,2
技术方法,以两种不同频率以两种模式刺激受试者,2
技术方法,生理指标采集,2
技术方法,采集大脑皮层的电波,2
技术方法,调节虚拟现实环境,2
技术方法,用户精神心理评估,2
技术方法,三维视觉刺激界面进行刺激,2
技术方法,生理数据采集管理系统,2
技术方法,滤波器去除脑波信号的噪声,2
技术方法,放大器放大信号,2
技术方法,转换器将模拟信号转换为数字信号,2
技术方法,突出传感器穿过头带的传感器孔,2
技术方法,头带和虚拟现实设备佩戴在用户头上,2
技术方法,检测和分析训练期间的脑电波,2
技术方法,监测训练结果,2
技术方法,提取目标频域特征信号,2
技术方法,基于变化特征确定眩晕状态,2
技术方法,测量大脑信号确定脑电图数据,2
技术方法,无线通信连接,2
技术方法,获取用户目标位置的脑电信号,2
技术方法,提取脑电信号的目标频域特征信号,2
技术方法,基于目标频域特征信号的变化特征确定用户是否处于眩晕状态,2
技术方法,脑电时频分析,2
技术方法,模型评估,2
技术方法,滤波和提取特征,2
技术方法,构建时频特征图,2
技术方法,脑波识别,2
技术方法,制作数据集,2
技术方法,设计卷积神经网络,2
技术方法,测试,2
技术方法,多通道自适应脑机交互方法,2
技术方法,多线程同步通讯技术,2
技术方法,脑电波控制,2
技术方法,捕捉头部电信号以转换为身体状态参数和期望动作指令,2
技术方法,通过eeg收集脑波,2
技术方法,由bci处理信息,2
技术方法,特征重构,2
技术方法,注意力机制,2
技术方法,共空间模式算法特征提取,2
技术方法,红外反射信号采集,2
技术方法,脑电波数据集合采集,2
技术方法,时间序列对齐处理,2
技术方法,空间分割,2
技术方法,交互指令生成,2
技术方法,全息显示空间坐标构建,2
技术方法,全息设备匹配,2
技术方法,三维虚拟现实空间构建,2
技术方法,采集脑电波数据集合,2
技术方法,紫外固化制备生物电传感预凝胶,2
技术方法,脑波信号采集处理,2
技术方法,干电极脑电采集,2
技术方法,虚拟现实仿真演示,2
技术方法,信息采集,2
技术方法,眼球参数分析,2
技术方法,表情变化分析,2
技术方法,确定情绪等级,2
技术方法,脑电波测量,2
技术方法,用户认证,2
技术方法,混合式眼镜的脑-机接口模块,2
技术方法,功能磁共振成像识别,2
技术方法,幻肢功能磁共振图像重建,2
技术方法,提取枕部中线区域的α波,2
技术方法,比较α波功率变化与预定临界区间,2
技术方法,大脑对称性分析,2
技术方法,传输至主机,2
技术方法,得到脑区激活程度,2
技术方法,无线脑电采集,2
技术方法,采集用户压力评测数据信息,2
技术方法,获取眼动数据,2
技术方法,根据脑电信号得到信号强度阈值,2
技术方法,脑电信号放大,2
技术方法,噪声消除,2
技术方法,算法匹配,2
技术方法,采集用户在虚拟现实情境中的脑电信号,2
技术方法,对脑电信号进行处理得到脑电网络特征参数,2
技术方法,根据脑电网络特征参数构建脑功能网络,2
技术方法,将脑电网络特征参数转换为控制信号,2
技术方法,虚拟现实场景生成,2
技术方法,特征参数提取,2
技术方法,认知障碍筛查处理,2
技术方法,采集用户脑波信息,2
技术方法,根据脑波信息控制虚拟现实游戏内容,2
技术方法,分析关联脑波,2
技术方法,检测晕动值,2
技术方法,脑对称性分析,2
技术方法,分析生物信号提取疲劳相关属性,2
技术方法,基于疲劳相关属性预测疲劳,2
技术方法,脑部对称性分析,2
技术方法,提取枕部中线区域的阿尔法波,2
技术方法,比较阿尔法波功率变化量与预定阈值区间,2
技术方法,单独隔离和放大多个点电极,2
技术方法,发送时钟信号以允许同步,2
技术方法,锯齿状、角形、梳形等形状的支撑外壳设计,2
技术方法,每个外壳可提供一个或多个聚合信号用于数据分析,2
技术方法,脑电信号特征提取,2
技术方法,非监督学习技术,2
技术方法,确定多个eeg信号样本是否响应于刺激模式而被诱发,2
技术方法,施加抵消力以固定耳机,2
技术方法,电极布置成避免与时间区域接触,2
技术方法,支持连续输入和输出的同时执行处理,2
技术方法,时域中同步eeg与感觉刺激的重复呈现,2
技术方法,确定是否响应于刺激模式诱发,2
技术方法,在时域中将eeg与感觉刺激的重复呈现同步,2
技术方法,确定是否响应于刺激模式诱发多个eeg信号样本,2
技术方法,将脑电图与时域中重复呈现的感觉刺激同步,2
技术方法,确定eeg信号样本是否响应于刺激模式,2
技术方法,利用基于任务的信息和eeg数据确定时间段上的至少一个第一子集时间段,2
技术方法,基于任务的信息呈现,2
技术方法,eeg数据辅助确定时间段,2
技术方法,fmri数据采集,2
技术方法,测量电活动信号,2
技术方法,检测慢振荡,2
技术方法,组维数缩减(gdr)技术,2
技术方法,训练模型预测目标变量,2
技术方法,可伸缩探针设计,2
技术方法,检测特征性棘慢波信号,2
技术方法,提取目标棘慢波,2
技术方法,获取fmri数据,2
技术方法,转换和预处理,2
技术方法,删除多余数据,2
技术方法,选取脑区roi数据,2
技术方法,标准化,2
技术方法,多层感知机分类,2
技术方法,间歇地收集心理状态数据,2
技术方法,收集面部数据,2
技术方法,数据获取,2
技术方法,调节回放速率,2
技术方法,pwm信号控制时间刻度,2
技术方法,集成eeg监测和脑刺激,2
技术方法,远程电极选择,2
技术方法,将多个电极与用户的头皮接触,2
技术方法,重复刺激,2
技术方法,闪烁刺激,2
技术方法,实时信号滤波和反馈,2
技术方法,基波和积分谐波,2
技术方法,计算反馈,2
技术方法,dsp处理,2
技术方法,声音刺激,2
技术方法,测量阻抗,2
技术方法,提供刺激以引出脑电图信号,2
技术方法,接收并处理脑电图信号,2
技术方法,检测指示脑活动的一个或多个信号,2
技术方法,处理所述一个或多个信号,2
技术方法,检索eeg信号的状态,2
技术方法,产生相长干涉,2
技术方法,眼球变化感测,2
技术方法,监测神经信号,2
技术方法,检测抑制信号,2
技术方法,确定抑制信号与情感显著信号对齐,2
技术方法,记录受试者眼动,2
技术方法,量化第二map值与随机选择的一组map值之间的差异,2
技术方法,根据目标认知域调整刺激,2
技术方法,根据刺激策略提供感觉刺激,2
技术方法,使用量化方法确定效果,2
技术方法,插值,2
技术方法,间歇采集,2
技术方法,面部跟踪,2
技术方法,滤波优化处理,2
技术方法,脑电波信号与第一数据库比对,2
技术方法,提取字符并按顺序组合为字符信号,2
技术方法,adc数字化,2
技术方法,提取关键频带,2
技术方法,神经应激估计算法,2
技术方法,图卷积网络(gcn)架构,2
技术方法,脑间同步性实时检测,2
技术方法,多模态数据同步采集,2
技术方法,应答传输机制,2
技术方法,自校正数据帧,2
技术方法,从脑波传感器获取eeg信号,2
技术方法,将eeg信号作为输入特征提供给机器学习模型,2
技术方法,从预定头皮位置获得eeg信号,2
技术方法,将控制信号施加到受试者并获得eeg响应,2
技术方法,控制信号与电视广告的显示同时施加并再次获得eeg信号,2
技术方法,确定可归因于控制信号的eeg响应的分量的值的减小,2
技术方法,从对象的预定头皮部位获得eeg信号,2
技术方法,采集肢体感知信号并转换为无线信号,2
技术方法,云服务器翻译信号为电刺激信号,2
技术方法,旋转平台呈现刺激,2
技术方法,销钉和光电传感器识别刺激,2
技术方法,四位代码同步信号,2
技术方法,采集肢体感知信号,2
技术方法,转换为无线信号,2
技术方法,翻译为电刺激信号,2
技术方法,输出电刺激信号给大脑,2
技术方法,从预定头皮部位获得eeg信号,2
技术方法,区域感知分层子特征对齐,2
技术方法,构建脑电视觉解码模型,2
技术方法,推理,2
技术方法,转录模型,2
技术方法,数据同步系统,2
技术方法,获取操作响应数据,2
技术方法,提取神经反应强度值,2
技术方法,将事件相关电位的p200分量值与预定阈值进行比较,2
技术方法,基于事件相关电位的n100分量判断用户是否注意视觉刺激,2
技术方法,输出启动触发,2
技术方法,比较事件相关电位p200分量与预定阈值,2
技术方法,基于n100分量判断用户注意,2
技术方法,分段脑电图信号,2
技术方法,比特级解码,2
技术方法,检测事件相关的不同步模式,2
技术方法,个性化电生理数据的神经感测,2
技术方法,个性化超声神经调节,2
技术方法,低强度聚焦超声,2
技术方法,以不同的形式呈现动作信息,2
技术方法,提取慢波频段信号,2
技术方法,计算慢波平均功率谱,2
技术方法,计算慢波复杂度,2
技术方法,提取多尺度浅层局部特征,2
技术方法,交互式强化学习,2
技术方法,位置感知增强模块,2
技术方法,精细化特征长程依赖与局部关联,2
技术方法,分类器训练,2
技术方法,对齐,2
技术方法,测量用户的脑电图信号,2
技术方法,参考数据库确定要呈现的单音节语音,2
技术方法,比较峰值潜伏期与参考潜伏期,2
技术方法,比较确定阈值和事件相关电位的幅度,2
技术方法,设定判定阈值,2
技术方法,比较振幅,2
技术方法,时空相似性度量,2
技术方法,潜伏期估计,2
技术方法,单试次脑电信号建模,2
技术方法,呈现语音,2
技术方法,确定事件相关电位的正分量存在/不存在,2
技术方法,确定事件相关电位的负分量存在/不存在,2
技术方法,呈现影像,2
技术方法,比较确定阈值和事件相关电位幅度,2
技术方法,确定事件相关电位的正成分存在/不存在,2
技术方法,确定事件相关电位的负成分存在/不存在,2
技术方法,检测事件相关电位的特征分量,2
技术方法,多粒度信息提取网络,2
技术方法,基于事件相关电位的p200分量指定呈现视觉刺激的仪器,2
技术方法,通过n100分量确定用户注意到视觉刺激,2
技术方法,识别脑波信号,2
技术方法,呈现语义相关图片,2
技术方法,放大及数字化处理,2
技术方法,erp检测分析,2
技术方法,评估阳性组分是否出现在事件相关电位,2
技术方法,评估负组分是否出现在事件相关电位,2
技术方法,柔性电极和/或无线发射器,2
技术方法,导电织物或导电橡胶材料,2
技术方法,基于对eeg数据的分析实现复杂反馈呈现和控制功能,2
技术方法,根据感测到的大脑活动或左右大脑活动之间的同步性来调整播放速率,2
技术方法,pwm信号控制呈现的时间尺度,2
技术方法,从脑电波传感器获得脑电信号,2
技术方法,识别与第一脑系统相关联的第一脑电波信号,2
技术方法,将第一脑电波信号作为输入特征提供给机器学习模型,2
技术方法,判定事件相关电位阳性成分,2
技术方法,判定事件相关电位阴性成分,2
技术方法,检测意外信号,2
技术方法,判断用户想要输入的组成单词,2
技术方法,自动向用户呈现生活/工作背景,2
技术方法,比较峰值等待时间与参考等待时间,2
技术方法,自动呈现生活/工作上下文,2
技术方法,探测用户的大脑活动,2
技术方法,神经信号处理,2
技术方法,意图解码,2
技术方法,制定左右声道短声交互刺激的周期和工作频率,2
技术方法,将输入音频信号分离成为主、辅声道,2
技术方法,按交互工作频率控制主、辅声道分别轮流切换为左、右声道,2
技术方法,交替播放调制的音频信号,2
技术方法,监测来自患者大脑内的脑电图信号,2
技术方法,分析脑电图信号的一个或多个频率分量,2
技术方法,时频域特征提取算法,2
技术方法,个性化模型训练,2
技术方法,共性特征提取,2
技术方法,分析脑电图信号频率分量,2
技术方法,基于滤波器组的多变量同步指数算法,2
技术方法,利用脑磁图的空间分辨率,2
技术方法,生成同步信号,2
技术方法,分布同步信号到放大器,2
技术方法,捕获eeg数据,2
技术方法,确定tms治疗,2
技术方法,递送同步的tms,2
技术方法,监测来自患者大脑内的脑电图(eeg)信号,2
技术方法,mi-eeg离线解码建模,2
技术方法,mi-eeg在线识别,2
技术方法,同步盒同步,2
技术方法,滑动窗口构造梯度噪声模板,2
技术方法,自适应svd去噪,2
技术方法,将相位同步信息引入共同空间模式,2
技术方法,利用eeg信号锁相值进行加权,2
技术方法,形成新的时空滤波器,2
技术方法,提取eeg信号特征,2
技术方法,产生同步信号,2
技术方法,分配同步信号,2
技术方法,凹陷拱形设计,2
技术方法,反向曲线拱形,2
技术方法,基于数字孪生模型的生物力学效果实时仿真预测,2
技术方法,在集中于特定激励功能的范例期间评估大脑中的激励和情绪电路,2
技术方法,生成具有特性调制的视觉刺激,2
技术方法,将特性调制应用于视觉刺激的高空间频率hsf分量,2
技术方法,训练至少一个机器学习模型,2
技术方法,将脑电图数据和环境数据输入至少一个机器学习模型,2
技术方法,自动定位固定电极,2
技术方法,拨发爪自动与头皮接触,2
技术方法,储液器与电极吸液体连通,2
技术方法,可调式脑电电极模块设计,2
技术方法,旋钮螺杆调节伸缩块,2
技术方法,非侵入性记录,2
技术方法,电极-eeg传感器垂直于保持板表面成组排列,2
技术方法,弹簧加载接触,2
技术方法,训练好的神经网络实时连续分类,2
技术方法,计算注意力分配反馈,2
技术方法,基于脑电波信号分析,2
技术方法,关联脑电波信号与图像再现控制信息,2
技术方法,建立基线脑电波模式,2
技术方法,捕获眼球运动和面部表情变化,2
技术方法,计算脑波信号和刺激的相关商,2
技术方法,从脑电数据库查找脑电数据,2
技术方法,基于脑电数据进行预测,2
技术方法,呈现视觉刺激数据,2
技术方法,根据时间戳信息截取生物电信号,2
技术方法,构建评价模型,2
技术方法,记录用户的脑电波,2
技术方法,生成基于情境的记录的脑电波信息,2
技术方法,识别基于情境的记录的脑电波模式,2
技术方法,测量透过外膜的离子电流,2
技术方法,使用纵向延伸和横向延伸的弹性材料条形成具有开口的图案,2
技术方法,将电极组件以间隔开的位置安装在条带上,2
技术方法,通过带子固定到患者头部,2
技术方法,获取阻抗信号,2
技术方法,致动致动器以移动电极,2
技术方法,向患者提供视觉模式,2
技术方法,接收基于视觉模式的脑电图信息,2
技术方法,基于eeg信息生成诊断数据,2
技术方法,可视化精神图像,2
技术方法,对受试者的可视化表现进行评分,2
技术方法,向受试者提供反馈,2
技术方法,基于在诱导期期间与神经信号内的认知功能相关的神经活动进行评分,2
技术方法,脑电图,2
技术方法,功能性近红外光谱,2
技术方法,提取p300特征,2
技术方法,推断当前状态,2
技术方法,选择最佳刺激,2
技术方法,接收神经生理数据,2
技术方法,确定神经活动基线,2
技术方法,匹配目标助眠音频,2
技术方法,温感分析,2
技术方法,温度反馈调节,2
技术方法,给予一系列感觉刺激,2
技术方法,标记偏转的发生时间、极性和幅度,2
技术方法,文本化处理,2
技术方法,脑电图识别,2
技术方法,形成神经生物反馈连接,2
技术方法,绘制频率脑电地形图,2
技术方法,事件相关电位分析,2
技术方法,eeg识别,2
技术方法,提取特征指标,2
技术方法,生成脑电图特征指标报告,2
技术方法,可视化输出,2
技术方法,根据脑电信号确定对应的分值数据,2
技术方法,自适应学习算法,2
技术方法,脑电图记录,2
技术方法,信号比较分析,2
技术方法,信号处理分析,2
技术方法,形成脑电图信号分析通道,2
技术方法,记录eeg信号,2
技术方法,神经网络分析,2
技术方法,组合eeg分析,2
技术方法,希尔伯特-黄变换滤波,2
技术方法,矢量量化,2
技术方法,倒排索引,2
技术方法,码本量化,2
技术方法,神经可塑性评估算法,2
技术方法,情绪状态评估,2
技术方法,表征数据,2
技术方法,分析特征数据,2
技术方法,生成服务响应,2
技术方法,功能神经成像检测和定位,2
技术方法,脑电波比较,2
技术方法,脑电波测量与比较,2
技术方法,异常值过滤,2
技术方法,低通滤波处理,2
技术方法,基本统计特征提取,2
技术方法,自定义高级特征提取,2
技术方法,数据监视和可视化,2
技术方法,多头注意力机制,2
技术方法,双向长短期记忆网络,2
技术方法,多尺度因果卷积网络,2
技术方法,多层图神经网络,2
技术方法,个性化建模,2
技术方法,检测振幅超过阈值电压的活动脉冲,2
技术方法,确定活动脉冲串结束,2
技术方法,计算静止间隔总时间,2
技术方法,生成图形输出,2
技术方法,记录步骤,2
技术方法,检索步骤,2
技术方法,去除步骤,2
技术方法,合成步骤,2
技术方法,特征标记,2
技术方法,特征映射,2
技术方法,场景分类,2
技术方法,趋势分析,2
技术方法,特征链构建,2
技术方法,特征组合生成,2
技术方法,映射关系构建,2
技术方法,特征重组,2
技术方法,事件相关同步分析,2
技术方法,事件相关去同步分析,2
技术方法,确定个体经颅ac刺激的刺激频率,2
技术方法,数据管理模块利用目标算法对多模态数据进行处理,2
技术方法,逆向推导协同干预时机,2
技术方法,能量迁移轨迹监测,2
技术方法,构建风险传播链,2
技术方法,基线脑电图读数生成,2
技术方法,脑电图读取生成,2
技术方法,图案化识别,2
技术方法,分段和分析,2
技术方法,放大和滤波脑电图信号,2
技术方法,反向关联,2
技术方法,有效性排名,2
技术方法,经颅电刺激,2
技术方法,电位时间计算,2
技术方法,奇异谱分析(ssa),2
技术方法,基于块的归一化最小均方算法(bbnlms),2
技术方法,基于符号的方法,2
技术方法,方差分析,2
技术方法,识别感兴趣区域,2
技术方法,计算量化指数,2
技术方法,生成模板,2
技术方法,生成报告,2
技术方法,事件相关电位erp法,2
技术方法,统一归一化处理,2
技术方法,对目标eeg信号片段进行分析,2
技术方法,利用mri、ct、pet、spect、eeg和meg等技术收集认知事件,2
技术方法,基于脑电波和位置评估数据有效性,2
技术方法,信号特征分析,2
技术方法,midi格式音乐生成,2
技术方法,提取epoch信号,2
技术方法,多窗口方法,2
技术方法,小波算法,2
技术方法,参考从测量电极输出的输出信号分析用户的eeg信号,2
技术方法,参考由分析的eeg信号和域控制单元选择的域信息分析用户的脑活动状态,2
技术方法,svm支持向量机算法,2
技术方法,植入脑中电极,2
技术方法,连接脑电极对的eeg分析系统,2
技术方法,调整参数并重复刺激、收集、分析步骤,2
技术方法,脑电采集与处理,2
技术方法,脑电波分析与反馈,2
技术方法,开源软件分析,2
技术方法,注册语义潜力n400,2
技术方法,配准平均潜在电位n1,2
技术方法,配准认知诱发电位p300,2
技术方法,记录多通道脑电,2
技术方法,心电图记录,2
技术方法,情绪stroop实验范式,2
技术方法,行为数据分析,2
技术方法,erp数据分析,2
技术方法,非参格兰杰因果关系,2
技术方法,分析脑电波数据,2
技术方法,去除伪迹和噪声,2
技术方法,提取eeg关于情绪唤醒度的β波段,2
技术方法,提取关于情绪效价的α波段,2
技术方法,采集行为数据和脑电信号,2
技术方法,预处理脑电信号,2
技术方法,探究erp中n200成分的显著性变化,2
技术方法,采用plv脑网络分析,2
技术方法,采集人体体征参数,2
技术方法,分析人体体征参数,2
技术方法,使用30hz或多种高电压振幅-调制可视刺激,2
技术方法,组合至少一种颗粒状视觉刺激,2
技术方法,跨模态脑功能连接图谱构建,2
技术方法,转换和统计分析,2
技术方法,与参考数据进行比较,2
技术方法,检测受试者的事件相关电位,2
技术方法,将这些电位转换成p300脑电波,2
技术方法,分析p300脑电波活动,2
技术方法,获取脑电图和脑电标准图,2
技术方法,计算精神系数,2
技术方法,比较精神阈值,2
技术方法,分析历史精神系数,2
技术方法,信号采集与预处理,2
技术方法,睡眠阶段与梦境窗口识别,2
技术方法,梦境情感特征提取与量化,2
技术方法,主动睡眠调理干预,2
技术方法,神经响应数据分析,2
技术方法,钩在皮肤上,2
技术方法,齿面钩,2
技术方法,使用第一模态分析神经响应数据,2
技术方法,识别第一频带和第二频带之间的相位同步度,2
